ID;POND;AGE_REV;SEXE_1;SEXE_2;STAT_CONJ_A;STAT_CONJ_B;NATIO_***;NATIO_000;NATIO_001;NATIO_1ES;NATIO_1IT;NATIO_1PT;NATIO_2**;NATIO_3**;NATIO_3DZ;NATIO_3MA;NATIO_3TN;NATIO_4TR;DIPL_*;DIPL_A;DIPL_B;DIPL_C;DIPL_D;TYP_ACT_1;TYP_ACT_2;TYP_ACT_3;TYP_ACT_4;TYP_ACT_5;TYP_ACT_6;NES4_1;NES4_2;NES4_3;NES4_4;NES4_9;CSP_1;CSP_2;CSP_3;CSP_4;CSP_5;CSP_6;CSP_8;CSP_9;CLUSTER
1968-23;15328.0;644032.0;8428.0;6900.0;6868.0;8460.0;0.0;15040.0;60.0;16.0;36.0;100.0;48.0;8.0;8.0;12.0;0.0;0.0;3720.0;10468.0;580.0;404.0;156.0;6580.0;92.0;612.0;216.0;2948.0;4880.0;2944.0;748.0;480.0;2408.0;8748.0;2464.0;888.0;132.0;440.0;1008.0;1732.0;2948.0;5716.0;1
1968-24;39720.0;1488380.0;18480.0;21240.0;20120.0;19600.0;12.0;38524.0;476.0;208.0;152.0;160.0;148.0;0.0;20.0;20.0;0.0;0.0;10704.0;25700.0;1716.0;1020.0;580.0;16408.0;212.0;2044.0;104.0;5604.0;15348.0;7192.0;1768.0;1888.0;5560.0;23312.0;6400.0;1796.0;408.0;1000.0;2596.0;4396.0;5604.0;17520.0;1
1968-25;41792.0;1334980.0;15732.0;26060.0;20072.0;21720.0;16.0;38360.0;1052.0;304.0;688.0;288.0;448.0;12.0;580.0;44.0;0.0;0.0;13412.0;22488.0;3664.0;1400.0;828.0;16988.0;256.0;4068.0;172.0;2660.0;17648.0;2692.0;7240.0;1612.0;5444.0;24804.0;2536.0;1204.0;656.0;2176.0;3100.0;7572.0;2660.0;21888.0;1
1968-26;34596.0;1089788.0;14660.0;19936.0;14244.0;20352.0;40.0;32772.0;540.0;372.0;328.0;76.0;144.0;0.0;264.0;36.0;24.0;0.0;12404.0;18456.0;1908.0;1132.0;696.0;13228.0;180.0;2152.0;344.0;2688.0;16004.0;2716.0;3760.0;1560.0;5192.0;21368.0;2180.0;1236.0;480.0;1572.0;2664.0;5272.0;2688.0;18504.0;1
1968-27;40280.0;1349560.0;19648.0;20632.0;18412.0;21868.0;16.0;38884.0;496.0;148.0;84.0;120.0;376.0;20.0;112.0;16.0;4.0;4.0;12292.0;24168.0;2324.0;1024.0;472.0;16136.0;212.0;1248.0;64.0;3864.0;18756.0;3824.0;5588.0;1556.0;5168.0;24144.0;2580.0;1520.0;452.0;1464.0;2492.0;7840.0;3864.0;20068.0;1
1968-28;28320.0;1042348.0;13844.0;14476.0;15188.0;13132.0;4.0;27312.0;208.0;264.0;80.0;240.0;144.0;4.0;36.0;28.0;0.0;0.0;6052.0;19096.0;2024.0;796.0;352.0;13176.0;192.0;1452.0;212.0;2668.0;10620.0;2212.0;4088.0;1964.0;4912.0;15144.0;1456.0;1464.0;388.0;1412.0;2348.0;6300.0;2668.0;12284.0;1
1968-29;66952.0;2786756.0;32460.0;34492.0;33952.0;33000.0;12.0;66580.0;160.0;76.0;24.0;40.0;24.0;8.0;16.0;0.0;12.0;0.0;11488.0;47448.0;4404.0;2488.0;1124.0;30812.0;324.0;2540.0;864.0;10152.0;22260.0;10768.0;4172.0;2796.0;13076.0;36140.0;9784.0;4060.0;984.0;2760.0;5492.0;8036.0;10152.0;25684.0;2
1968-2A;7440.0;311480.0;3580.0;3860.0;3020.0;4420.0;0.0;6740.0;180.0;20.0;260.0;20.0;100.0;0.0;0.0;100.0;20.0;0.0;1660.0;5180.0;180.0;240.0;180.0;2140.0;40.0;360.0;40.0;820.0;4040.0;420.0;220.0;420.0;1080.0;5300.0;320.0;320.0;80.0;240.0;540.0;660.0;820.0;4460.0;1
1968-2B;12500.0;493840.0;6160.0;6340.0;5640.0;6860.0;0.0;11260.0;240.0;160.0;340.0;60.0;80.0;0.0;40.0;300.0;20.0;0.0;3040.0;8760.0;260.0;320.0;120.0;3620.0;40.0;880.0;20.0;1240.0;6700.0;1020.0;100.0;800.0;1700.0;8880.0;600.0;340.0;100.0;340.0;820.0;1460.0;1240.0;7600.0;1
1968-3;36568.0;1360316.0;15716.0;20852.0;18860.0;17708.0;16.0;34888.0;544.0;212.0;124.0;456.0;228.0;4.0;68.0;20.0;8.0;0.0;7196.0;24596.0;2856.0;1324.0;596.0;17012.0;336.0;2108.0;572.0;2484.0;14056.0;4348.0;4200.0;1784.0;6680.0;19556.0;3432.0;1784.0;480.0;1548.0;3584.0;6492.0;2484.0;16764.0;1
1968-30;48532.0;1761788.0;24668.0;23864.0;23788.0;24744.0;16.0;43224.0;1796.0;1936.0;528.0;68.0;212.0;12.0;612.0;116.0;12.0;0.0;14532.0;28748.0;2596.0;1716.0;940.0;17088.0;368.0;2784.0;360.0;4356.0;23576.0;3964.0;3444.0;2196.0;7484.0;31444.0;2848.0;1816.0;808.0;1872.0;3208.0;6860.0;4356.0;26764.0;1
